date,level_type,level,count
2024-11-21,resistance,69.58500000000001,2
2024-11-21,resistance,69.93666666666667,3
2024-11-21,resistance,70.6525,4
2024-11-21,resistance,71.55,6
2024-11-22,support,66.97666666666667,3
2024-11-22,support,67.50333333333333,3
2024-11-22,support,68.06714285714285,7
2024-11-22,support,68.39,2
2024-11-22,support,68.95,3
2024-11-22,support,69.935,2
2024-11-22,support,70.35666666666667,3
2024-11-22,support,70.85499999999999,2
2024-11-22,support,71.44666666666667,3
2024-11-22,support,71.84,2
2024-11-22,resistance,68.52,4
2024-11-22,resistance,69.07666666666667,3
2024-11-22,resistance,69.58500000000001,2
2024-11-22,resistance,69.94,2
2024-11-22,resistance,70.545,4
2024-11-22,resistance,71.55,6
2024-11-23,support,66.97666666666667,3
2024-11-23,support,67.50333333333333,3
2024-11-23,support,68.06714285714285,7
2024-11-23,support,68.39,2
2024-11-23,support,68.95,3
2024-11-23,support,70.35666666666667,3
2024-11-23,support,70.85499999999999,2
2024-11-23,support,71.44666666666667,3
2024-11-23,support,71.84,2
2024-11-23,resistance,68.52,4
2024-11-23,resistance,69.07666666666667,3
2024-11-23,resistance,69.58500000000001,2
2024-11-23,resistance,69.94,2
2024-11-23,resistance,70.55199999999999,5
2024-11-23,resistance,71.00999999999999,2
2024-11-23,resistance,71.562,5
2024-11-24,support,66.97666666666667,3
2024-11-24,support,67.50333333333333,3
2024-11-24,support,68.06714285714285,7
2024-11-24,support,68.39,2
2024-11-24,support,68.95,3
2024-11-24,support,70.35666666666667,3
2024-11-24,support,70.85499999999999,2
2024-11-24,support,71.44666666666667,3
2024-11-24,support,71.84,2
2024-11-24,resistance,68.52,4
2024-11-24,resistance,69.07666666666667,3
2024-11-24,resistance,69.58500000000001,2
2024-11-24,resistance,69.94,2
2024-11-24,resistance,70.5525,4
2024-11-24,resistance,71.00999999999999,2
2024-11-24,resistance,71.5025,4
2024-11-25,support,66.97666666666667,3
2024-11-25,support,67.50333333333333,3
2024-11-25,support,68.06714285714285,7
2024-11-25,support,68.39,2
2024-11-25,support,68.95,3
2024-11-25,support,70.35666666666667,3
2024-11-25,support,70.85499999999999,2
2024-11-25,support,71.44666666666667,3
2024-11-25,support,71.84,2
2024-11-25,resistance,68.52,4
2024-11-25,resistance,69.07666666666667,3
2024-11-25,resistance,69.58500000000001,2
2024-11-25,resistance,69.94,2
2024-11-25,resistance,70.5525,4
2024-11-25,resistance,71.00999999999999,2
2024-11-25,resistance,71.53666666666668,3
2024-11-26,support,66.97666666666667,3
2024-11-26,support,67.50333333333333,3
2024-11-26,support,68.06714285714285,7
2024-11-26,support,68.39,2
2024-11-26,support,68.95,3
2024-11-26,support,70.35666666666667,3
2024-11-26,support,70.85499999999999,2
2024-11-26,support,71.44666666666667,3
2024-11-26,support,71.84,2
2024-11-26,resistance,68.52,4
2024-11-26,resistance,69.0875,4
2024-11-26,resistance,69.58500000000001,2
2024-11-26,resistance,69.94,2
2024-11-26,resistance,70.5525,4
2024-11-26,resistance,71.00999999999999,2
2024-11-26,resistance,71.53666666666668,3
2024-11-27,support,66.97666666666667,3
2024-11-27,support,67.50333333333333,3
2024-11-27,support,68.065,8
2024-11-27,support,68.39,2
2024-11-27,support,68.95,3
2024-11-27,support,70.35666666666667,3
2024-11-27,support,70.85499999999999,2
2024-11-27,support,71.44666666666667,3
2024-11-27,support,71.84,2
2024-11-27,resistance,68.52,4
2024-11-27,resistance,69.0875,4
2024-11-27,resistance,69.58500000000001,2
2024-11-27,resistance,69.94,2
2024-11-27,resistance,70.5525,4
2024-11-27,resistance,71.00999999999999,2
2024-11-27,resistance,71.53666666666668,3
2024-11-28,support,67.005,2
2024-11-28,support,67.50333333333333,3
2024-11-28,support,68.07777777777778,9
2024-11-28,support,68.45333333333333,3
2024-11-28,support,68.95,3
2024-11-28,support,70.35666666666667,3
2024-11-28,support,70.85499999999999,2
2024-11-28,support,71.44666666666667,3
2024-11-28,support,71.84,2
2024-11-28,resistance,68.52,4
2024-11-28,resistance,69.22500000000001,4
2024-11-28,resistance,69.87333333333333,3
2024-11-28,resistance,70.5525,4
2024-11-28,resistance,71.00999999999999,2
2024-11-28,resistance,71.53666666666668,3
2024-11-29,support,67.685,2
2024-11-29,support,68.12666666666667,9
2024-11-29,support,68.5975,4
2024-11-29,support,69.03999999999999,2
2024-11-29,support,70.35666666666667,3
2024-11-29,support,70.85499999999999,2
2024-11-29,support,71.44666666666667,3
2024-11-29,support,71.84,2
2024-11-29,resistance,68.52,4
2024-11-29,resistance,69.024,5
2024-11-29,resistance,69.36500000000001,2
2024-11-29,resistance,69.87333333333333,3
2024-11-29,resistance,70.5525,4
2024-11-29,resistance,71.00999999999999,2
2024-11-29,resistance,71.53666666666668,3
2024-11-30,support,67.685,2
2024-11-30,support,68.12444444444445,9
2024-11-30,support,68.608,5
2024-11-30,support,69.03999999999999,2
2024-11-30,support,70.35666666666667,3
2024-11-30,support,70.85499999999999,2
2024-11-30,support,71.44666666666667,3
2024-11-30,support,71.84,2
2024-11-30,resistance,68.52,4
2024-11-30,resistance,68.98750000000001,4
2024-11-30,resistance,69.32000000000001,3
2024-11-30,resistance,69.87333333333333,3
2024-11-30,resistance,70.5525,4
2024-11-30,resistance,71.00999999999999,2
2024-11-30,resistance,71.53666666666668,3
