date,level_type,level,count
2024-09-15,resistance,73.94,2
2024-09-15,resistance,74.465,2
2024-09-15,resistance,75.89666666666666,3
2024-09-15,resistance,76.75,2
2024-09-16,support,65.77,2
2024-09-16,support,68.645,2
2024-09-16,support,69.215,2
2024-09-16,support,71.52,2
2024-09-16,support,72.922,5
2024-09-16,support,75.25999999999999,2
2024-09-16,resistance,69.235,2
2024-09-16,resistance,69.655,2
2024-09-16,resistance,70.015,2
2024-09-16,resistance,73.33,2
2024-09-16,resistance,73.94,2
2024-09-16,resistance,74.465,2
2024-09-16,resistance,75.84,2
2024-09-17,support,65.77,2
2024-09-17,support,68.66333333333334,3
2024-09-17,support,69.215,2
2024-09-17,support,71.52,2
2024-09-17,support,72.922,5
2024-09-17,support,75.25999999999999,2
2024-09-17,resistance,69.15666666666667,3
2024-09-17,resistance,69.655,2
2024-09-17,resistance,70.015,2
2024-09-17,resistance,70.565,2
2024-09-17,resistance,73.33,2
2024-09-17,resistance,73.94,2
2024-09-17,resistance,74.465,2
2024-09-17,resistance,75.84,2
2024-09-18,support,65.77,2
2024-09-18,support,68.66333333333334,3
2024-09-18,support,69.215,2
2024-09-18,support,71.52,2
2024-09-18,support,72.922,5
2024-09-18,resistance,69.15666666666667,3
2024-09-18,resistance,69.655,2
2024-09-18,resistance,70.015,2
2024-09-18,resistance,70.62666666666667,3
2024-09-18,resistance,73.33,2
2024-09-18,resistance,73.94,2
2024-09-18,resistance,74.465,2
2024-09-18,resistance,75.84,2
2024-09-19,support,65.77,2
2024-09-19,support,68.6425,4
2024-09-19,support,69.12666666666667,3
2024-09-19,support,71.52,2
2024-09-19,support,72.922,5
2024-09-19,resistance,69.15666666666667,3
2024-09-19,resistance,69.655,2
2024-09-19,resistance,70.09666666666668,3
2024-09-19,resistance,70.62666666666667,3
2024-09-19,resistance,73.33,2
2024-09-19,resistance,73.94,2
2024-09-19,resistance,74.465,2
2024-09-20,support,65.77,2
2024-09-20,support,68.6425,4
2024-09-20,support,69.12666666666667,3
2024-09-20,support,71.52,2
2024-09-20,support,72.89,4
2024-09-20,resistance,69.15666666666667,3
2024-09-20,resistance,69.655,2
2024-09-20,resistance,70.09666666666668,3
2024-09-20,resistance,70.62666666666667,3
2024-09-20,resistance,73.33,2
2024-09-20,resistance,74.465,2
2024-09-21,support,65.77,2
2024-09-21,support,68.6425,4
2024-09-21,support,69.12666666666667,3
2024-09-21,support,70.50666666666666,3
2024-09-21,support,70.91999999999999,2
2024-09-21,support,72.86333333333333,3
2024-09-21,resistance,69.15666666666667,3
2024-09-21,resistance,69.655,2
2024-09-21,resistance,70.09666666666668,3
2024-09-21,resistance,70.62666666666667,3
2024-09-21,resistance,73.33,2
2024-09-21,resistance,74.465,2
2024-09-22,support,65.77,2
2024-09-22,support,68.6425,4
2024-09-22,support,69.12666666666667,3
2024-09-22,support,70.50666666666666,3
2024-09-22,support,70.91999999999999,2
2024-09-22,support,72.89,2
2024-09-22,resistance,69.15666666666667,3
2024-09-22,resistance,69.655,2
2024-09-22,resistance,70.09666666666668,3
2024-09-22,resistance,70.62666666666667,3
2024-09-22,resistance,74.465,2
2024-09-23,support,65.77,2
2024-09-23,support,68.6425,4
2024-09-23,support,69.12666666666667,3
2024-09-23,support,70.50666666666666,3
2024-09-23,support,70.91999999999999,2
2024-09-23,resistance,69.15666666666667,3
2024-09-23,resistance,69.655,2
2024-09-23,resistance,70.09666666666668,3
2024-09-23,resistance,70.62666666666667,3
2024-09-24,support,65.77,2
2024-09-24,support,68.6425,4
2024-09-24,support,69.12666666666667,3
2024-09-24,support,70.5575,4
2024-09-24,support,70.91999999999999,2
2024-09-24,resistance,69.15666666666667,3
2024-09-24,resistance,69.655,2
2024-09-24,resistance,70.09666666666668,3
2024-09-24,resistance,70.62666666666667,3
2024-09-24,resistance,71.325,2
2024-09-24,resistance,71.75,3
2024-09-25,support,65.77,2
2024-09-25,support,68.6425,4
2024-09-25,support,69.12666666666667,3
2024-09-25,support,70.5575,4
2024-09-25,support,70.91999999999999,2
2024-09-25,resistance,69.15666666666667,3
2024-09-25,resistance,69.655,2
2024-09-25,resistance,70.09666666666668,3
2024-09-25,resistance,70.62666666666667,3
2024-09-25,resistance,71.325,2
2024-09-25,resistance,71.75,3
2024-09-26,support,65.77,2
2024-09-26,support,68.6425,4
2024-09-26,support,69.12666666666667,3
2024-09-26,support,70.5575,4
2024-09-26,support,70.91999999999999,2
2024-09-26,resistance,69.15666666666667,3
2024-09-26,resistance,69.655,2
2024-09-26,resistance,70.09666666666668,3
2024-09-26,resistance,70.62666666666667,3
2024-09-26,resistance,71.325,2
2024-09-26,resistance,71.75,3
2024-09-27,support,65.77,2
2024-09-27,support,67.17,2
2024-09-27,support,68.6425,4
2024-09-27,support,69.12666666666667,3
2024-09-27,support,70.5575,4
2024-09-27,support,70.91999999999999,2
2024-09-27,resistance,68.63,2
2024-09-27,resistance,69.15666666666667,3
2024-09-27,resistance,69.655,2
2024-09-27,resistance,70.075,4
2024-09-27,resistance,70.62666666666667,3
2024-09-27,resistance,71.325,2
2024-09-27,resistance,71.75,3
2024-09-28,support,65.77,2
2024-09-28,support,67.17,2
2024-09-28,support,68.6425,4
2024-09-28,support,69.12666666666667,3
2024-09-28,support,70.5575,4
2024-09-28,support,70.91999999999999,2
2024-09-28,resistance,68.63,2
2024-09-28,resistance,69.15666666666667,3
2024-09-28,resistance,69.655,2
2024-09-28,resistance,70.075,4
2024-09-28,resistance,70.62666666666667,3
2024-09-28,resistance,71.325,2
2024-09-28,resistance,71.75,3
2024-09-29,support,65.77,2
2024-09-29,support,67.17,2
2024-09-29,support,68.6425,4
2024-09-29,support,69.12666666666667,3
2024-09-29,support,70.5575,4
2024-09-29,support,70.91999999999999,2
2024-09-29,resistance,68.63,2
2024-09-29,resistance,69.15666666666667,3
2024-09-29,resistance,69.655,2
2024-09-29,resistance,70.075,4
2024-09-29,resistance,70.62666666666667,3
2024-09-29,resistance,71.325,2
2024-09-29,resistance,71.75,3
2024-09-30,support,65.77,2
2024-09-30,support,67.17,2
2024-09-30,support,68.6425,4
2024-09-30,support,69.12666666666667,3
2024-09-30,support,70.5575,4
2024-09-30,support,70.91999999999999,2
2024-09-30,resistance,68.63,2
2024-09-30,resistance,69.15666666666667,3
2024-09-30,resistance,69.655,2
2024-09-30,resistance,70.075,4
2024-09-30,resistance,70.62666666666667,3
2024-09-30,resistance,71.325,2
2024-09-30,resistance,71.75,3
